source,target,source_type,target_type,mu_forward,mu_backward,abs_diff,rel_diff,forward_dominant
SAB,AVK,motor,interneuron,9.097819887424947e-05,0.00029716998958489115,0.00020619179071064168,0.5312191160990962,False
OLL,AIZ,unknown,interneuron,0.0001594053443710572,0.00036514526214589125,0.00020573991777483405,0.3922212194526641,False
AWC,ADF,sensory,sensory,0.0009360530888273375,0.0011415025038454165,0.00020544941501807906,0.09888996754343106,False
AVA,ADF,interneuron,sensory,0.002261143364135471,0.0020564014648403565,0.00020474189929511454,0.04742090763689673,True
RIP,SAA,interneuron,motor,2.0835701348383286e-05,0.00022503559306881363,0.00020419989172043034,0.8305150430551592,False
RIP,ASJ,interneuron,sensory,0.0006738658839351363,0.00046967082240658266,0.00020419506152855363,0.17856448554707452,True
RIC,URX,interneuron,sensory,2.4537770475782024e-05,0.0002286514186068641,0.00020411364813108208,0.8061701538427057,False
DVA,AVF,sensory,interneuron,0.00019113839920727914,0.0003950521993676546,0.00020391380016037547,0.3478625652984646,False
AVJ,AIA,interneuron,interneuron,0.0005335651507046645,0.0007369377026969738,0.00020337255199230923,0.1600724748004722,False
PVR,OLL,unknown,unknown,0.00023648130199772753,0.00043969377736660485,0.00020321247536887732,0.3005322904042647,False
ASG,IL1,sensory,sensory,8.268990841765816e-05,0.0002858968045957087,0.00020320689617805054,0.5513135277866852,False
SAB,RIM,motor,interneuron,0.0006100128967334136,0.0008130198995536398,0.0002030070028202262,0.14265798306554098,False
ADA,AWA,interneuron,sensory,3.499811619510624e-05,0.00023799267092014748,0.00020299455472504123,0.743594619110268,False
AQR,AWB,unknown,sensory,9.469451868965001e-06,0.00021239791191117444,0.00020292846004220944,0.9146382105097767,False
PHC,AIN,sensory,interneuron,5.931756811759205e-05,0.00026219262253006766,0.0002028750544124756,0.6310064104131727,False
RID,AVK,interneuron,interneuron,0.0004582297035535563,0.00025548808275836,0.00020274162079519627,0.28406408846336806,True
DVA,RMD,sensory,motor,0.0002829794509314868,8.039679105229248e-05,0.00020258265987919432,0.5575009610511116,True
DVB,ASG,interneuron,sensory,0.0011076080328676463,0.0013098329598102794,0.0002022249269426331,0.08365247349982703,False
RIV,ASG,motor,sensory,8.34525997041778e-05,0.00028548157767833656,0.00020202897797415878,0.5476015387008709,False
RIM,RIA,interneuron,interneuron,0.00030220026153559464,0.0005041373341683683,0.00020193707263277367,0.2504373461747625,False
AQR,AIB,unknown,interneuron,9.327270037650839e-06,0.00021123888813357508,0.00020191161809592423,0.9154238720374896,False
AVH,URX,interneuron,sensory,4.7078670461140815e-05,0.00024878697027555437,0.00020170829981441357,0.6817561888448697,False
AVA,ADL,interneuron,unknown,0.0011930379468266554,0.0009916877786145882,0.0002013501682120672,0.09216267133721505,True
AVF,RMH,interneuron,motor,0.000551347963752528,0.0007521475430821735,0.00020079957932964555,0.1540469935431929,False
DVB,RIH,interneuron,interneuron,0.00030136157559129293,0.00010103411061663062,0.00020032746497466232,0.4978368855760093,True
PQR,SAB,unknown,motor,0.00023671430407451555,0.0004370245906332193,0.00020031028655870375,0.2973114041671248,False
BAG,RIP,sensory,interneuron,0.0008802228347349137,0.0010804144134139782,0.00020019157867906447,0.10210535817247005,False
CEP,URY,sensory,sensory,4.2154723547832044e-05,0.00024174814036122114,0.0001995934168133891,0.7030339312601465,False
AVF,AWA,interneuron,sensory,0.0009241356063789006,0.0007248739791578424,0.00019926162722105824,0.1208371478765449,True
URA,RME,sensory,motor,0.0002585101732126794,5.9634993744713205e-05,0.00019887517946796617,0.6251080877924876,True
PVR,CEP,unknown,sensory,5.250294880103803e-05,0.0002508386468836113,0.0001983356980825733,0.6538359246490166,False
ADF,RIH,sensory,interneuron,0.0004982533736276706,0.000696463582337557,0.00019821020870988638,0.16590556543929955,False
AVA,AQR,interneuron,unknown,0.00020614264072177328,0.00040325736680975907,0.0001971147260879858,0.3234569926257954,False
SIA,ALA,motor,interneuron,3.0481485816343722e-05,0.00022745029823175196,0.00019696881241540822,0.7636466237678476,False
URB,AIZ,sensory,interneuron,9.428344878599551e-05,0.0002911443921953979,0.0001968609434094024,0.5107593987819007,False
AUA,AVF,unknown,interneuron,0.00033898596390392904,0.0005353804002798789,0.00019639443637594988,0.2246134137352552,False
AWA,RMH,sensory,motor,0.0003608403862332875,0.00016446704463131498,0.00019637334160197252,0.3738254832912105,True
SIA,RME,motor,motor,0.0005772496288038393,0.00038092792216102097,0.00019632170664281838,0.2048907177548208,True
URX,AIA,sensory,interneuron,8.383495428416026e-06,0.00020438558141723376,0.00019600208598881774,0.9211958653720059,False
ASG,AIZ,sensory,interneuron,0.00046684512133415016,0.0006627912328298351,0.00019594611149568493,0.17345944420738402,False
AFD,CEP,sensory,sensory,2.4224944952323215e-05,0.00021972531462873207,0.00019550036967640885,0.8013940623500152,False
PVT,AIA,interneuron,interneuron,0.0010246807248907972,0.0012199293370453706,0.00019524861215457342,0.08698553337482658,False
AIA,AIZ,interneuron,interneuron,0.0011242641906366651,0.0009292252117126945,0.00019503897892397066,0.09497929193250326,True
ASK,AIN,sensory,interneuron,0.00020958340674770708,0.00040448435419216685,0.00019490094744445977,0.3173931740152468,False
FLP,BAG,sensory,sensory,0.00017690071655192838,0.00037159490678212757,0.0001946941902301992,0.35496027033126487,False
AVD,AIB,interneuron,interneuron,0.00024611936169600257,5.192947323563645e-05,0.00019418988846036612,0.6515369313596301,True
RID,ADA,interneuron,interneuron,0.00018054916455941238,0.0003744327823762707,0.00019388361781685833,0.34935115268571476,False
ASG,RMG,sensory,interneuron,0.00020245340088462515,0.00039594798040860674,0.0001934945795239816,0.3233524407489966,False
URA,ADA,sensory,interneuron,3.988066073483279e-05,0.00023326607036106627,0.00019338540962623348,0.7079906761149203,False
SAB,SMD,motor,motor,0.00037777017378707055,0.0005710285099102703,0.00019325833612319972,0.20368737760191688,False
ADA,SMD,interneuron,motor,5.739462642525658e-05,0.00025055702763113674,0.00019316240120588016,0.6272489072119638,False
PVW,AIB,interneuron,interneuron,0.00013113086357291733,0.00032421930131008647,0.00019308843773716914,0.4240437584609304,False
ASH,AIN,sensory,interneuron,0.0003853401745214958,0.0005782902776772133,0.00019295010315571753,0.20023244667312035,False
AIN,AIA,interneuron,interneuron,0.00014841221427891715,0.0003406351530384426,0.00019222293875952544,0.3930557902977245,False
RMG,BAG,interneuron,sensory,0.00016909544887635584,0.00036099176775367776,0.00019189631887732192,0.36200888581390644,False
ADA,AVK,interneuron,interneuron,6.963823161107628e-05,0.00026141808508301395,0.00019177985347193768,0.5792965905540812,False
RIP,ALA,interneuron,interneuron,0.00013529013525625402,0.0003262038402929361,0.00019091370503668208,0.4136861449618605,False
AVD,ASJ,interneuron,sensory,0.0004038322399720316,0.0002129812057812379,0.0001908510341907937,0.30941446650254933,True
AVA,ASG,interneuron,sensory,0.0012054455281127565,0.0013955544556924972,0.0001901089275797407,0.07309070413470037,False
ADA,ASJ,interneuron,sensory,0.00013172469502074669,0.00032180742942676023,0.00019008273440601354,0.419116270376537,False
RME,SMD,motor,motor,0.00047448475343713625,0.0006644969717205287,0.00019001221828339243,0.16682638307866743,False
DVA,RIR,sensory,unknown,0.00019381765619521898,3.847590146939884e-06,0.0001899700660482791,0.9610691482534363,True
ADE,AIB,sensory,interneuron,3.2002672363350024e-05,0.00022175731635933388,0.00018975464399598386,0.7477718223977807,False
AVA,FLP,interneuron,sensory,3.775865020615537e-05,0.00022708455806694688,0.00018932590786079152,0.7148600774370392,False
RMD,OLL,motor,unknown,0.000488365994015323,0.000677542459940065,0.00018917646592474203,0.16225669267366968,False
AVB,RMF,interneuron,motor,0.00033374017568661295,0.0001447379467954694,0.00018900222889114355,0.39500696167675875,True
SAB,AIB,motor,interneuron,0.0010132278154518536,0.0008243973151621436,0.00018883050028971002,0.10275789488731439,True
DVA,URX,sensory,sensory,0.00013791930457473004,0.0003265907104090868,0.00018867140583435674,0.40617286846580275,False
RIC,AVD,interneuron,interneuron,0.0004207643952977648,0.0002321977016896189,0.0001885666936081459,0.2887865399837064,True
RIV,RME,motor,motor,4.220777383233199e-06,0.0001927744914866657,0.0001885537141034325,0.9571479531986281,False
SAB,ASG,motor,sensory,0.000491934266449963,0.0003034243470309769,0.00018850991941898605,0.23701245265040216,True
URX,AVB,sensory,interneuron,0.00023067373670969,4.2542430960125435e-05,0.00018813130574956457,0.6885801762614046,True
RMG,ALA,interneuron,interneuron,0.00020619587391832033,0.0003942903683405039,0.0001880944944221836,0.31323692344881054,False
AWA,AQR,sensory,unknown,0.00030128467303365265,0.00011343696287788009,0.00018784771015577256,0.4529487940700646,True
ALN,BAG,sensory,sensory,5.591274303495112e-05,0.00024372256007729504,0.00018780981704234393,0.6267944811981669,False
PHC,SMB,sensory,motor,7.338715189526554e-05,0.0002610457776212613,0.00018765862572599576,0.5611246771806138,False
AIB,RIV,interneuron,motor,0.00016535772000429914,0.000352869885833053,0.00018751216582875384,0.3618335409639509,False
FLP,AVH,sensory,interneuron,9.17864522057373e-05,0.00027921917370546715,0.00018743272149972985,0.5052016947700412,False
AVK,RIP,interneuron,interneuron,9.46382778409391e-05,0.00028203663668948417,0.0001873983588485451,0.4975067408762503,False
ALN,AVH,sensory,interneuron,0.0001416795107605298,0.0003290501613870032,0.00018737065062647342,0.3980429148801512,False
ASG,AIY,sensory,interneuron,0.0002872031467990178,0.0004745073401676431,0.00018730419336862532,0.24589942239679463,False
AIZ,RIC,interneuron,interneuron,0.0003429963854315604,0.00015591065677169087,0.00018708572865986953,0.37499108117328195,True
ADF,AIB,sensory,interneuron,0.00023049937573339256,0.00041706452019681334,0.00018656514446342077,0.2881030224594646,False
AVB,RIV,interneuron,motor,0.0002692546110029682,8.293297514294512e-05,0.00018632163586002306,0.5290407450044378,True
RMH,AVJ,motor,interneuron,0.0006868173484737139,0.0005006975064688444,0.00018611984200486947,0.15673052472326324,True
ADA,AWC,interneuron,sensory,0.0004865521917327276,0.00030062342544765326,0.00018592876628507432,0.23619728381746927,True
RIP,SAB,interneuron,motor,0.00045249458468150136,0.00026707002710881357,0.0001854245575726878,0.2576898985378837,True
URX,AWC,sensory,sensory,0.00024195664925260755,0.0004273140638365525,0.00018535741458394495,0.27695427763895586,False
RMF,RIP,motor,interneuron,2.719872817664442e-05,0.0002125544134875589,0.00018535568531091447,0.7731102362758553,False
CEP,RIM,sensory,interneuron,0.0002081070226586515,2.2985677768303853e-05,0.00018512134489034765,0.8010692870930068,True
RIC,RID,interneuron,interneuron,0.0003922921163552214,0.00020741088701343495,0.00018488122934178644,0.30828793165029555,True
AIZ,URA,interneuron,sensory,3.4158894261283555e-05,0.00021878620944091882,0.00018462731517963527,0.7299103223835026,False
ASG,RMF,sensory,motor,0.00014406190257829651,0.00032859807921932987,0.00018453617664103335,0.39042048133026847,False
ASE,AVE,sensory,interneuron,0.0001585394330538817,0.00034198819109143076,0.00018344875803754905,0.3665106830012287,False
PVC,ADE,interneuron,sensory,0.000575130211183253,0.0007579637449205007,0.00018283353373724763,0.13714976291441647,False
AVJ,AUA,interneuron,unknown,0.00040718774663284414,0.00022513394938779177,0.00018205379724505236,0.28791320873448273,True
IL1,RIP,sensory,interneuron,0.0002643976837765565,0.0004464512109901376,0.00018205352721358106,0.25610717403255573,False
ALA,SIA,interneuron,motor,5.3824614765470835e-05,0.00023565461107845408,0.00018182999631298323,0.6281277455061448,False
AWA,ADF,sensory,sensory,0.0006466029674590325,0.0004648091420844566,0.0001817938253745759,0.1635701172018323,True
RIP,RME,interneuron,motor,0.00017516302620782583,0.0003569360631271085,0.00018177303691928266,0.34161494804470394,False
URA,ASH,sensory,sensory,0.00017225926347847124,0.00035371890443684014,0.0001814596409583689,0.34499455971360776,False
RIA,BAG,interneuron,sensory,0.00021873807577353022,3.734743734107104e-05,0.00018139063843245918,0.7083203004898397,True
ADA,RMF,interneuron,motor,5.315778996249008e-06,0.0001863667847133838,0.0001810510057171348,0.9445351092960436,False
ASE,RID,sensory,interneuron,0.0004007841514676665,0.00021980841405789062,0.00018097573740977587,0.2916175898671219,True
SMB,RME,motor,motor,0.00059164210518052,0.00041069935244938656,0.0001809427527311334,0.18052005461988707,True
RIP,ADE,interneuron,sensory,0.00014294491397329775,0.0003237683677938062,0.00018082345382050845,0.38744004539973037,False
AWA,AIA,sensory,interneuron,0.0005330695771294192,0.00035225396611246966,0.00018081561101694952,0.204236735793971,True
AVH,AVD,interneuron,interneuron,0.0005969595121799979,0.0004161739314492346,0.00018078558073076332,0.1784420048744569,True
RIB,RIS,interneuron,interneuron,0.0003356022284084114,0.00015510154650047965,0.00018050068190793173,0.3678403435095051,True
RMD,ASH,motor,sensory,0.0016941019722514325,0.0015139081380735153,0.0001801938341779172,0.05616996903500033,True
RIP,AVE,interneuron,interneuron,0.00041830934500911964,0.00023851254427443647,0.00017979680073468317,0.2737374869723846,True
AIZ,AWB,interneuron,sensory,1.1181895730388421e-05,0.00019059648757439412,0.0001794145918440057,0.8891661236892308,False
AVK,ADF,interneuron,sensory,7.229581906845593e-05,0.0002512936833254766,0.00017899786425702065,0.5531632133195419,False
DVA,ASK,sensory,sensory,0.0007424054514763107,0.0009213788681479805,0.00017897341667166985,0.10757007612325452,False
URA,RIH,sensory,interneuron,0.0005258482310240729,0.00034696714827121193,0.00017888108275286097,0.2049471933028621,True
ALN,RIV,sensory,motor,7.822674709030502e-05,0.0002570476679396657,0.00017882092084936068,0.5333567355496006,False
URY,AWA,sensory,sensory,0.0003485453475426858,0.00017008251086627374,0.00017846283667641204,0.3441057000164398,True
AVE,AVD,interneuron,interneuron,0.0002346435520005425,5.620263025701868e-05,0.00017844092174352383,0.6135231310452306,True
BAG,ASH,sensory,sensory,0.0012622242128017375,0.001440641024567265,0.00017841681176552745,0.06601024819801057,False
URA,AVE,sensory,interneuron,0.0004462045801094848,0.0002678036635941562,0.00017840091651532864,0.2498583078034399,True
URY,AVK,sensory,interneuron,1.1338776235733472e-05,0.00018944295530412203,0.00017810417906838856,0.8870532642443527,False
ASJ,BAG,sensory,sensory,0.00028851469300184045,0.00011051270636484017,0.0001780019866370003,0.4460895224502508,True
AIZ,AIM,interneuron,interneuron,1.174338176353256e-05,0.00018960897197546313,0.00017786559021193058,0.8833544707753593,False
AIZ,ASK,interneuron,sensory,0.00129213832585349,0.0011145635900749354,0.00017757473577855462,0.07378343251607417,True
ASJ,URY,sensory,sensory,0.0001506898518716346,0.00032821582749808397,0.00017752597562644939,0.37069081910034357,False
ADA,CEP,interneuron,sensory,4.52273901043987e-05,0.0002224479842557086,0.00017722059415130993,0.6620725883645685,False
AIB,ASH,interneuron,sensory,0.0009239935815896101,0.0011011293772084016,0.00017713579561879148,0.08746915149143004,False
RIP,RMG,interneuron,interneuron,0.00010392024722375307,0.0002809612708444199,0.00017704102362066683,0.45998825433463036,False
RMD,ADF,motor,sensory,0.00048666726075192687,0.0006635897548919251,0.00017692249413999827,0.15381125813854807,False
URX,ASK,sensory,sensory,0.00034793735602243087,0.000524794874078176,0.00017685751805574516,0.20264806511219466,False
OLQ,CEP,sensory,sensory,0.00017391360185338485,0.0003505519949468052,0.00017663839309342038,0.33679684709811575,False
OLL,RIP,unknown,interneuron,0.0001473506978295932,0.00032331894059016425,0.00017596824276057104,0.37386776415958417,False
AWA,AVF,sensory,interneuron,0.0010841734611615876,0.0012599332852019749,0.0001757598240403873,0.07497944230359864,False
AVF,RMG,interneuron,interneuron,2.8590495687781246e-05,0.0002042234416251815,0.00017563294593740027,0.754391564892214,False
AVH,ASE,interneuron,sensory,0.0005692502717401456,0.00039366932280810607,0.0001755809489320395,0.18234225546130545,True
AVJ,RMH,interneuron,motor,0.0005861412537857075,0.00041078896606496314,0.00017535228772074435,0.17589222057867615,True
DVB,AFD,interneuron,sensory,4.8199304310342384e-05,0.00022352875290418747,0.0001753294485938451,0.6452384264889494,False
LUA,IL1,interneuron,sensory,2.2150216995225418e-05,0.00019739587006042657,0.00017524565306520115,0.7982177026867643,False
